#{"t_start": 1776822641.7059176, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,197.301012
-50.0,50,197.796012
-50.0,50,198.330521
-7.0,8,198.430519
-5.0,6,198.489519
-50.0,50,199.02552
-4.0,5,199.077519
-4.0,5,199.130028
-7.0,8,199.220027
-50.0,50,199.757027
-1.0,2,199.786028
-24.0,25,200.056027
-50.0,50,200.568538
-50.0,50,201.088538
-50.0,50,201.573047
-50.0,50,202.086046
-48.0,49,202.590046
-5.0,6,202.645552
-50.0,50,203.109553
-14.0,15,203.252552
-50.0,50,203.757555
-50.0,50,204.273063
-50.0,50,204.722063
-27.0,28,204.960569
-50.0,50,205.444568
-44.0,45,205.877971
-50.0,50,206.35248
-2.0,3,206.381481
-50.0,50,206.850481
-41.0,42,207.248985
-50.0,50,207.720985
-50.0,50,208.166985
-50.0,50,208.616493
-50.0,50,209.062495
-10.0,11,209.172493
-50.0,50,209.651999
-50.0,50,210.108999
-50.0,50,210.600001
-50.0,50,211.112513
-50.0,50,211.56851
-20.0,21,211.761513
-1.0,2,211.782511
-50.0,50,212.28202
-35.0,36,212.60402
-50.0,50,213.067527
-50.0,50,213.529528
-50.0,50,214.004528
-7.0,8,214.074526
-50.0,50,214.540034
-50.0,50,215.005034
-50.0,50,215.469544
-50.0,50,215.921541
-24.0,25,216.142541
-4.0,5,216.186543
-50.0,50,216.653058
-50.0,50,217.096058
-10.0,11,217.191058
-10.0,11,217.286058
-1.0,2,217.311059
-50.0,50,217.739564
-50.0,50,218.188567
-8.0,9,218.280564
-50.0,50,218.726565
-6.0,7,218.783566
-8.0,9,218.86507
-8.0,9,218.951072
-50.0,50,219.38707
-5.0,6,219.445072
-50.0,50,219.875071
-50.0,50,220.320579
-1.0,2,220.341578
-9.0,10,220.431579
-50.0,50,220.854578
-50.0,50,221.311087
-7.0,8,221.394086
-43.0,44,221.791086
-50.0,50,222.266594
-50.0,50,222.725594
-50.0,50,223.183594
0.0,1,223.191594
-50.0,50,223.663105
-8.0,9,223.745105
-8.0,9,223.833106
-50.0,50,224.286105
-19.0,20,224.478104
-50.0,50,224.961611
-50.0,50,225.405612
-5.0,6,225.458611
-5.0,6,225.509611
0.0,1,225.518611
-3.0,4,225.557611
-50.0,50,226.019121
-50.0,50,226.466122
-50.0,50,226.971629
-50.0,50,227.424629
-2.0,3,227.448631
-2.0,3,227.472629
-25.0,26,227.70963
0.0,1,227.723629
0.0,1,227.73363
-2.0,3,227.75963
-18.0,19,227.921631
-50.0,50,228.373137
-12.0,13,228.485139
-50.0,50,228.941138
-22.0,23,229.150645
-50.0,50,229.588645
-50.0,50,230.042646
-50.0,50,230.546153
-50.0,50,231.022153
-50.0,50,231.48666
-50.0,50,231.91966
-19.0,20,232.108662
-3.0,4,232.14166
-50.0,50,232.585168
-50.0,50,233.021167
-5.0,6,233.074168
-14.0,15,233.219167
-50.0,50,233.684673
-50.0,50,234.158674
-50.0,50,234.625674
-50.0,50,235.107182
-50.0,50,235.571182
-25.0,26,235.824181
-5.0,6,235.874181
-8.0,9,235.968688
-10.0,11,236.08869
-6.0,7,236.159689
-14.0,15,236.303691
-17.0,18,236.478689
-15.0,16,236.636688
-16.0,17,236.809692
-10.0,11,236.926689
-1.0,2,236.946688
-13.0,14,237.079689
-50.0,50,237.5602
-50.0,50,238.037199
-50.0,50,238.575708
-18.0,19,238.762709
-50.0,50,239.230708
-4.0,5,239.27871
-15.0,16,239.437219
-3.0,4,239.481219
-5.0,6,239.533219
-27.0,28,239.791221
-3.0,4,239.831219
-2.0,3,239.871219
-4.0,5,239.91522
-6.0,7,239.995222
-9.0,10,240.719728
0.0,1,240.732728
-50.0,50,241.154729
-2.0,3,241.181728
-50.0,50,241.632728
-50.0,50,242.103237
-50.0,50,242.558238
-6.0,7,242.621238
-10.0,11,242.717237
-1.0,2,242.740236
-50.0,50,243.196748
-50.0,50,243.676747
0.0,1,243.688747
-50.0,50,244.127253
-50.0,50,244.598255
-50.0,50,245.075253
-10.0,11,245.169253
-50.0,50,245.645762
-50.0,50,246.121763
-2.0,3,246.149765
-2.0,3,246.179763
-50.0,50,246.631271
-4.0,5,246.67627
-50.0,50,247.16227
-1.0,2,247.180271
-15.0,16,247.33427
-1.0,2,247.35127
-46.0,47,247.801777
-50.0,50,248.258777
-50.0,50,248.712777
-50.0,50,249.19829
-50.0,50,249.665288
-50.0,50,250.112795
-50.0,50,250.559795
-5.0,6,250.606795
-32.0,33,250.905796
-9.0,10,251.003796
-50.0,50,251.464303
-50.0,50,251.929304
-50.0,50,252.432811
-49.0,50,252.873812
-9.0,10,252.969811
-6.0,7,253.03281
-2.0,3,253.05881
-50.0,50,253.52932
-12.0,13,253.644321
-50.0,50,254.081321
-50.0,50,254.530833
-2.0,3,254.555832
-5.0,6,254.62583
-6.0,7,254.68683
-11.0,12,254.806832
-11.0,12,254.91083
-50.0,50,255.366829
-5.0,6,255.41483
0.0,1,255.42283
-50.0,50,255.90734
-7.0,8,255.99234
-2.0,3,256.02234
-42.0,43,256.41234
-18.0,19,256.57934
-3.0,4,256.618341
-4.0,5,256.66134
-38.0,39,257.026848
-5.0,6,257.074848
