#{"t_start": 1777815281.5333521, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,299.002388
-50.0,50,300.001366
-50.0,50,301.063565
-50.0,50,302.024
-50.0,50,302.978228
-50.0,50,303.739081
-50.0,50,304.353054
-50.0,50,305.203188
-50.0,50,306.499245
-50.0,50,307.577641
-50.0,50,308.232896
-50.0,50,308.947634
-10.0,11,309.094096
-50.0,50,309.750054
-50.0,50,310.395865
-50.0,50,311.027657
-14.0,15,311.206156
-50.0,50,311.818661
-50.0,50,312.44594
-50.0,50,313.077394
-50.0,50,314.006142
-50.0,50,314.891436
-50.0,50,315.886007
-50.0,50,316.689199
-3.0,4,316.759835
-50.0,50,317.668129
-50.0,50,318.543454
-50.0,50,319.503986
-50.0,50,320.463129
-50.0,50,321.374003
-50.0,50,322.323379
-50.0,50,323.318985
-50.0,50,324.306526
-50.0,50,325.406457
-50.0,50,326.431154
-50.0,50,327.429427
0.0,1,327.45022
-50.0,50,328.531458
-4.0,5,328.706373
-50.0,50,329.791951
-50.0,50,330.909068
-50.0,50,332.127469
-50.0,50,332.876063
-50.0,50,333.521174
-50.0,50,335.742136
-50.0,50,336.57412
-12.0,13,336.796738
-50.0,50,337.560939
-50.0,50,338.279007
-50.0,50,338.973023
-50.0,50,339.68667
-50.0,50,343.474932
-50.0,50,344.500561
-1.0,2,344.579888
-10.0,11,345.034079
-21.0,22,346.002092
-50.0,50,348.036175
-30.0,31,349.592226
-50.0,50,351.968928
-5.0,6,352.271868
-3.0,4,352.521942
-50.0,50,354.79911
-50.0,50,356.578913
-50.0,50,358.158568
-50.0,50,359.551177
-50.0,50,360.98593
-50.0,50,362.45744
-7.0,8,362.71933
-5.0,6,362.940971
-50.0,50,364.798204
-4.0,5,365.001316
-4.0,5,365.156094
-7.0,8,365.486067
-50.0,50,367.03196
-1.0,2,367.084037
-24.0,25,367.889965
-50.0,50,369.542982
-50.0,50,371.303576
-50.0,50,373.391008
-50.0,50,375.079283
-48.0,49,376.679155
-5.0,6,376.845154
-50.0,50,378.723266
-14.0,15,379.219348
-50.0,50,380.593889
-50.0,50,382.009513
-50.0,50,383.36209
-27.0,28,384.127518
-50.0,50,385.664234
-44.0,45,386.842292
-50.0,50,388.362169
-2.0,3,388.453351
-50.0,50,390.253001
-41.0,42,392.097404
-50.0,50,393.696123
-50.0,50,395.577857
-50.0,50,397.634652
-50.0,50,399.542725
-10.0,11,399.926001
-50.0,50,401.557612
-50.0,50,403.337737
-50.0,50,405.110079
-50.0,50,406.772073
-50.0,50,408.403167
-20.0,21,409.374079
-1.0,2,409.514643
-50.0,50,411.28532
-35.0,36,412.322987
-50.0,50,414.821647
-50.0,50,416.269094
-50.0,50,418.458559
-7.0,8,418.771079
-50.0,50,420.584003
-50.0,50,421.872984
-50.0,50,423.179972
-50.0,50,424.462068
-24.0,25,425.116163
-4.0,5,425.262337
-50.0,50,427.331332
-50.0,50,429.753276
-10.0,11,430.336574
-10.0,11,430.79609
-1.0,2,430.851084
-50.0,50,432.843401
-50.0,50,435.184002
-8.0,9,435.634153
-50.0,50,437.679024
-6.0,7,437.885053
-8.0,9,438.152235
-8.0,9,438.454174
-50.0,50,440.102118
-5.0,6,440.306334
-50.0,50,441.950058
-50.0,50,443.932253
-1.0,2,444.005054
-9.0,10,444.455259
-50.0,50,446.538911
-50.0,50,449.192065
-7.0,8,449.629581
-43.0,44,451.788364
-50.0,50,454.241643
-50.0,50,456.168234
-50.0,50,458.023121
0.0,1,458.080006
-50.0,50,460.529765
-8.0,9,460.937497
-8.0,9,461.341216
-50.0,50,463.429127
-19.0,20,464.166387
-50.0,50,466.19312
-50.0,50,468.382928
-5.0,6,468.712093
-5.0,6,469.028668
0.0,1,469.072134
-3.0,4,469.241192
-50.0,50,471.631938
-50.0,50,473.433132
-50.0,50,475.307695
-50.0,50,477.484383
-2.0,3,477.612939
-2.0,3,477.735976
-25.0,26,479.068531
0.0,1,479.127431
0.0,1,479.181189
-2.0,3,479.37832
-18.0,19,480.258622
-50.0,50,482.28404
-12.0,13,483.036001
-50.0,50,485.674377
-22.0,23,487.136155
-50.0,50,490.312082
-50.0,50,493.327417
-50.0,50,496.603153
-50.0,50,499.967354
-50.0,50,503.09395
-50.0,50,505.974818
-19.0,20,507.233161
-3.0,4,507.486177
-50.0,50,510.766546
-50.0,50,512.63954
-5.0,6,512.876334
-14.0,15,513.399063
-50.0,50,514.892116
-50.0,50,517.153102
-50.0,50,519.044023
-50.0,50,520.789762
-50.0,50,522.179107
-25.0,26,522.89756
-5.0,6,523.060692
-8.0,9,523.356051
-10.0,11,523.672168
-6.0,7,523.858961
-14.0,15,524.270137
-17.0,18,524.714955
-15.0,16,525.138963
-16.0,17,525.607673
-10.0,11,525.993295
-1.0,2,526.04403
-13.0,14,526.388306
-50.0,50,527.676578
-50.0,50,529.173558
-50.0,50,530.861109
-18.0,19,531.535995
-50.0,50,533.530906
-4.0,5,533.702999
-15.0,16,534.268597
-3.0,4,534.390409
-5.0,6,534.606102
-27.0,28,535.585203
-3.0,4,535.685013
-2.0,3,535.77343
-4.0,5,535.918965
-6.0,7,536.218381
-9.0,10,540.179656
0.0,1,540.22341
-50.0,50,542.164228
-2.0,3,542.282043
-50.0,50,544.765364
-50.0,50,546.559916
-50.0,50,547.86099
-6.0,7,548.059977
-10.0,11,548.346004
-1.0,2,548.415179
-50.0,50,549.454302
-50.0,50,550.630062
0.0,1,550.657612
-50.0,50,551.62906
-50.0,50,552.406081
-50.0,50,553.160114
-10.0,11,553.334239
-50.0,50,554.145121
-50.0,50,554.933156
-2.0,3,554.979625
-2.0,3,555.024053
-50.0,50,555.86144
-4.0,5,555.961153
-50.0,50,556.767613
-1.0,2,556.798366
-15.0,16,557.259598
-1.0,2,557.339867
-46.0,47,559.746137
-50.0,50,562.972333
-50.0,50,566.381778
-50.0,50,568.183922
-50.0,50,569.800286
-50.0,50,571.459753
-50.0,50,573.155939
-5.0,6,573.340904
-32.0,33,574.440001
-9.0,10,574.788604
-50.0,50,576.47003
-50.0,50,578.151157
-50.0,50,579.753172
-49.0,50,581.515745
-9.0,10,581.863
-6.0,7,582.105406
-2.0,3,582.202497
-50.0,50,583.101476
-12.0,13,583.356645
-50.0,50,584.728585
-50.0,50,586.04324
-2.0,3,586.119594
-5.0,6,586.257445
-6.0,7,586.428978
-11.0,12,586.755417
-11.0,12,587.051247
-50.0,50,588.656078
-5.0,6,588.800964
0.0,1,588.831551
-50.0,50,590.182099
-7.0,8,590.417765
-2.0,3,590.498447
-42.0,43,591.671336
-18.0,19,592.175542
-3.0,4,592.284163
-4.0,5,592.419393
-38.0,39,593.913581
-5.0,6,594.120377
-2.0,3,594.223491
-50.0,50,595.904674
-5.0,6,596.097411
-50.0,50,597.63336
-50.0,50,598.978557
-50.0,50,600.158599
-12.0,13,600.480271
-50.0,50,601.480966
-2.0,3,601.55521
-50.0,50,604.213036
-10.0,11,604.686167
-27.0,28,606.548949
-50.0,50,609.484016
-50.0,50,612.541236
-2.0,3,612.742849
-50.0,50,616.019207
-34.0,35,617.716709
-5.0,6,617.882122
-50.0,50,619.685942
-2.0,3,619.819567
-50.0,50,622.192116
-2.0,3,622.301847
-50.0,50,624.472123
-4.0,5,624.671104
-8.0,9,625.035992
-10.0,11,625.528521
-4.0,5,625.770131
-50.0,50,628.073031
-17.0,18,628.641113
0.0,1,628.667652
-4.0,5,628.854079
-8.0,9,629.271059
-8.0,9,629.67614
-4.0,5,629.835116
-6.0,7,630.227532
-3.0,4,630.454111
-18.0,19,631.453992
-38.0,39,632.916365
-24.0,25,633.943506
-3.0,4,634.116013
-8.0,9,634.519658
-2.0,3,634.632232
-50.0,50,636.75594
-50.0,50,638.834071
-2.0,3,638.932513
-11.0,12,639.434046
-1.0,2,639.506155
-50.0,50,641.593086
-12.0,13,642.089173
-1.0,2,642.1782
-3.0,4,642.339382
-10.0,11,642.789947
-50.0,50,645.309009
-7.0,8,645.661163
-27.0,28,647.003062
-50.0,50,649.166161
-1.0,2,649.300069
-2.0,3,649.497473
-5.0,6,649.85867
-50.0,50,652.833207
-50.0,50,655.854169
-5.0,6,656.211365
-9.0,10,656.866132
-5.0,6,657.18025
-50.0,50,660.315139
-50.0,50,663.273985
-50.0,50,666.112976
-16.0,17,667.038605
-50.0,50,669.848648
-6.0,7,670.229909
-2.0,3,670.40606
-50.0,50,672.897478
-50.0,50,674.929515
-30.0,31,676.134108
-50.0,50,678.067442
-50.0,50,679.505053
-50.0,50,681.633162
-5.0,6,681.908968
-6.0,7,682.175107
-2.0,3,682.324209
-6.0,7,682.632155
-30.0,31,684.426093
-9.0,10,684.90101
-50.0,50,687.294395
-50.0,50,690.091043
-50.0,50,692.430902
0.0,1,692.463039
-50.0,50,695.151613
-50.0,50,698.353141
-50.0,50,701.554386
-7.0,8,702.090159
-50.0,50,705.422285
-50.0,50,708.755488
-2.0,3,708.949565
-5.0,6,709.315922
-5.0,6,709.553138
-50.0,50,711.922818
-50.0,50,714.46752
-8.0,9,714.894912
-2.0,3,715.099894
-50.0,50,717.152057
-7.0,8,717.415077
-14.0,15,717.887678
-15.0,16,718.401174
-5.0,6,718.562106
-50.0,50,720.056156
-6.0,7,720.286022
-2.0,3,720.374155
-50.0,50,721.894152
-50.0,50,723.585957
-22.0,23,724.395975
-5.0,6,724.555797
-5.0,6,724.74403
-50.0,50,726.375367
-50.0,50,728.048206
-7.0,8,728.287429
0.0,1,728.314971
-5.0,6,728.493094
-1.0,2,728.556727
-50.0,50,730.289699
-50.0,50,732.027922
-50.0,50,733.850883
-13.0,14,734.368342
-3.0,4,734.52412
-31.0,32,736.010072
0.0,1,736.052134
-29.0,30,737.400166
-50.0,50,739.433148
-6.0,7,739.755053
-2.0,3,742.828503
-22.0,23,743.613147
-4.0,5,743.765496
-20.0,21,744.46519
-11.0,12,744.878297
-5.0,6,745.105002
-2.0,3,745.214925
-7.0,8,745.463855
0.0,1,745.515377
-6.0,7,745.981095
-27.0,28,747.479361
0.0,1,747.541147
-22.0,23,749.100927
-10.0,11,749.707648
-3.0,4,749.95854
-50.0,50,752.710006
-50.0,50,755.907668
-50.0,50,758.831111
-6.0,7,759.261617
0.0,1,759.331072
-9.0,10,760.006225
-27.0,28,761.833054
-12.0,13,762.691834
-14.0,15,763.704232
-5.0,6,764.073184
-3.0,4,764.305938
-25.0,26,765.914081
-6.0,7,766.372608
-1.0,2,766.50595
-13.0,14,767.48976
-13.0,14,768.431029
-1.0,2,768.573557
-12.0,13,769.394022
-5.0,6,769.76232
-5.0,6,770.165519
0.0,1,770.230992
-8.0,9,770.815534
-4.0,5,771.082183
-6.0,7,771.53216
-5.0,6,771.906552
-10.0,11,772.576293
-7.0,8,773.13139
-5.0,6,773.538567
-24.0,25,775.176157
