#{"t_start": 1775539373.2782633, "env_id": "FetchReach-v4"}
r,l,t
-3.0,50,217.36047
-2.0,50,217.924937
0.0,50,218.493496
-1.0,50,219.061235
0.0,50,219.61183
-3.0,50,220.179006
0.0,50,220.739824
-3.0,50,221.325602
-2.0,50,221.932683
-3.0,50,222.514128
-2.0,50,223.094
-2.0,50,223.657402
-1.0,50,224.216227
-3.0,50,224.789179
-2.0,50,225.351823
-2.0,50,225.924656
-1.0,50,226.526717
-2.0,50,227.126794
-2.0,50,227.695784
0.0,50,228.276003
-2.0,50,228.858558
-1.0,50,229.4372
-2.0,50,230.023938
0.0,50,230.587988
-2.0,50,231.18698
-2.0,50,231.78497
-3.0,50,232.372574
-4.0,50,232.974003
-1.0,50,233.552552
-1.0,50,234.143475
-2.0,50,234.737507
-2.0,50,235.320704
-2.0,50,235.938404
0.0,50,236.537327
-2.0,50,237.132565
-3.0,50,237.722862
-2.0,50,238.309997
0.0,50,238.933029
-2.0,50,239.593198
-1.0,50,240.143512
-2.0,50,240.657969
-2.0,50,241.180931
-2.0,50,241.685668
-1.0,50,242.248823
-3.0,50,242.797347
-3.0,50,243.375624
0.0,50,243.997736
-2.0,50,244.614872
-3.0,50,245.203803
-2.0,50,245.816252
-1.0,50,246.410551
-2.0,50,247.13801
0.0,50,247.745771
-3.0,50,248.403665
-2.0,50,249.080726
-3.0,50,249.612837
-1.0,50,250.17447
-3.0,50,250.746552
-1.0,50,251.293437
-2.0,50,251.847107
-2.0,50,252.398542
-2.0,50,252.949516
-2.0,50,253.528359
-2.0,50,254.098187
-3.0,50,254.650763
-2.0,50,255.199032
-3.0,50,255.772031
-3.0,50,256.352362
-2.0,50,256.958953
-2.0,50,257.514638
-3.0,50,258.071585
-2.0,50,258.615078
0.0,50,259.177199
-2.0,50,259.818801
-2.0,50,260.432495
-4.0,50,261.122148
-1.0,50,261.778499
0.0,50,262.367344
-3.0,50,262.986745
-3.0,50,263.566745
0.0,50,264.181171
-1.0,50,264.744698
-1.0,50,265.339226
-2.0,50,265.905557
-2.0,50,266.462671
-2.0,50,267.017291
-3.0,50,267.609758
-3.0,50,268.185538
-2.0,50,268.81515
-1.0,50,269.431684
-1.0,50,270.01586
-3.0,50,270.590984
-1.0,50,271.146066
-2.0,50,271.699297
-3.0,50,272.422532
-3.0,50,273.0352
-2.0,50,273.61178
-2.0,50,274.182819
-2.0,50,274.757336
-1.0,50,275.321306
-2.0,50,275.896509
-1.0,50,276.606504
-3.0,50,277.35357
-2.0,50,278.064377
-2.0,50,278.68487
-1.0,50,279.264564
-2.0,50,279.830616
-1.0,50,280.460176
-1.0,50,281.0537
-2.0,50,281.646248
-1.0,50,282.255246
-1.0,50,282.839689
-1.0,50,283.441991
-3.0,50,284.098158
-3.0,50,284.674757
-1.0,50,285.328571
-2.0,50,285.900686
-2.0,50,286.480858
-1.0,50,287.056591
0.0,50,287.604645
-2.0,50,288.206716
-1.0,50,288.871111
-1.0,50,289.456714
0.0,50,290.02888
-1.0,50,290.611334
-3.0,50,291.191011
-1.0,50,291.769238
-2.0,50,292.350331
-1.0,50,292.917866
-3.0,50,293.534242
-2.0,50,294.146439
-1.0,50,294.737548
-1.0,50,295.322122
-2.0,50,295.910947
-2.0,50,296.545995
-3.0,50,297.15877
-1.0,50,297.764559
-1.0,50,298.352875
-2.0,50,298.960213
-2.0,50,299.569824
0.0,50,300.168128
-3.0,50,300.764795
-2.0,50,301.339245
-1.0,50,301.911403
-2.0,50,302.485202
-1.0,50,303.044166
-1.0,50,303.620904
-2.0,50,304.182854
-1.0,50,304.745225
-2.0,50,305.334918
-1.0,50,305.942951
-2.0,50,306.585259
0.0,50,307.323687
-2.0,50,308.076937
-2.0,50,308.861567
-2.0,50,309.587008
-1.0,50,310.294471
0.0,50,310.942146
-2.0,50,311.461197
-2.0,50,311.964889
-2.0,50,312.463576
-3.0,50,313.019645
-3.0,50,315.201225
-2.0,50,315.788956
-3.0,50,316.408422
-2.0,50,317.033343
-1.0,50,317.704075
-2.0,50,318.335353
-3.0,50,318.902623
-2.0,50,319.489409
-1.0,50,320.096216
-2.0,50,320.821172
-1.0,50,321.528905
-2.0,50,322.183069
-3.0,50,322.995925
-2.0,50,323.725582
-2.0,50,324.330982
0.0,50,324.95687
-2.0,50,325.589727
0.0,50,326.306708
0.0,50,326.929157
-1.0,50,327.480365
-3.0,50,328.09031
0.0,50,328.736095
-3.0,50,329.295092
-2.0,50,329.864567
-2.0,50,330.533859
-1.0,50,331.158764
-1.0,50,331.818132
-2.0,50,332.396127
-2.0,50,333.082548
-2.0,50,333.764138
0.0,50,334.513469
-2.0,50,335.17024
0.0,50,335.909519
-2.0,50,336.647904
-2.0,50,337.295153
-2.0,50,337.997607
-2.0,50,338.657958
-1.0,50,339.252978
-2.0,50,339.823205
-1.0,50,340.392803
-1.0,50,340.955096
-1.0,50,341.510874
-1.0,50,342.078552
0.0,50,342.859725
-3.0,50,343.459587
-1.0,50,344.050426
-1.0,50,344.618152
-2.0,50,345.175178
-2.0,50,345.750492
-2.0,50,346.347437
-2.0,50,346.912676
-3.0,50,347.50742
-2.0,50,348.110433
-3.0,50,348.687855
-2.0,50,349.290714
-1.0,50,349.878284
0.0,50,350.479162
-1.0,50,351.090204
-3.0,50,351.69257
-3.0,50,352.309108
-2.0,50,352.89593
-2.0,50,353.498558
-2.0,50,354.084548
-1.0,50,354.647774
-1.0,50,355.193477
0.0,50,355.770406
-1.0,50,356.324827
-3.0,50,356.904425
