#{"t_start": 1777752481.8156693, "env_id": "FetchReach-v4"}
r,l,t
-49.915458,50,185.894666
-50.153662,50,186.886218
-50.067768,50,188.031628
-50.048309,50,189.249309
-50.26738,50,190.519189
-7.916935,9,190.738554
-50.044001,50,191.820043
-50.019298,50,193.009256
-3.882709,5,193.151647
-50.166234,50,194.439216
-49.96629,50,195.796218
-50.231866,50,197.176136
-50.20563,50,198.563188
-50.151837,50,199.910199
-50.199997,50,201.387716
-50.13077,50,202.898259
-50.086969,50,204.678977
-50.272461,50,206.155758
-50.032156,50,208.14654
-50.165752,50,209.997214
-49.976479,50,211.72675
-50.193119,50,213.315017
-50.12648,50,214.828203
-50.199714,50,216.226453
-49.988137,50,218.125406
-50.088975,50,219.924839
-50.09926,50,221.594924
-49.94274,50,223.259382
-21.86017,23,224.12021
-50.04352,50,225.871199
-50.078238,50,227.853589
-49.99076,50,229.573421
-49.956219,50,231.151706
-50.058936,50,232.625623
-50.058702,50,233.898326
-50.223846,50,235.367269
-50.04475,50,236.849248
-50.287046,50,238.286313
-50.0355,50,239.732522
-49.918696,50,241.19224
-50.11557,50,242.453065
-50.30735,50,243.707445
-50.066638,50,245.03907
-50.101124,50,246.302694
-50.027426,50,247.639285
-50.208917,50,249.1047
-50.160252,50,250.651172
-50.38172,50,251.921961
-50.25449,50,253.212822
-49.915029,50,254.446284
-49.978901,50,255.861617
-50.374314,50,257.301744
-50.295117,50,258.78521
-50.251887,50,259.9547
-50.169951,50,260.921124
-1.91393,3,260.991461
-50.02619,50,262.06526
-50.016011,50,263.258341
-50.129701,50,264.359255
-50.164258,50,265.60812
-9.881471,11,265.903346
-50.246677,50,267.309741
-0.969989,2,267.361155
-49.959492,50,269.146787
-50.101515,50,270.926146
-50.053023,50,272.447278
-50.366217,50,273.888448
-50.124572,50,275.035233
-0.948082,2,275.094674
-50.112544,50,276.501235
-50.151552,50,277.803678
-50.270586,50,279.296493
-50.279374,50,280.721206
-50.194934,50,282.059405
-50.238172,50,283.363091
-50.31355,50,284.649056
-50.270741,50,285.989482
-50.093484,50,287.379551
-50.112438,50,288.727318
-50.250666,50,290.209028
-50.220807,50,291.483401
-50.184733,50,292.793171
-50.18579,50,294.123101
-50.248014,50,295.554748
-49.992813,50,296.9591
-50.16053,50,298.327438
-1.920762,3,298.397305
-50.169668,50,299.727039
-2.870254,4,299.844503
-50.041663,50,301.243199
-49.918528,50,302.84746
-49.951899,50,304.721008
-49.791678,50,306.569119
-50.273925,50,308.109206
-50.18362,50,309.520015
-50.193181,50,310.840235
-50.181388,50,311.998264
-50.102628,50,313.247189
-50.011967,50,314.439211
-50.087771,50,315.99497
-50.117284,50,317.458087
-50.032146,50,318.909423
-50.041904,50,320.317368
-49.830584,50,321.778956
-50.070483,50,323.142233
0.015311,1,323.170279
-50.185062,50,324.539241
-0.947529,2,324.593509
-1.925934,3,324.687097
-3.835722,5,324.843049
-50.105247,50,331.3782
-49.954109,50,332.710836
-50.198144,50,333.850093
-50.229319,50,335.068168
-50.144243,50,336.427086
-49.955674,50,337.738918
-50.074482,50,339.007729
-50.436928,50,340.34999
-49.866133,50,341.711921
-50.185842,50,343.251108
-50.062592,50,344.679271
-50.18669,50,346.127399
-49.7521,50,347.702103
-50.190665,50,349.281253
-50.076819,50,350.608393
-50.111354,50,351.975376
-50.083796,50,353.37451
-49.997125,50,354.75123
-50.106772,50,356.310165
-50.014514,50,357.855017
-2.862418,4,357.981885
-50.181761,50,359.520455
-10.83742,12,359.938235
-50.102463,50,361.883358
-50.16475,50,363.775638
-7.868061,9,363.89916
-3.895515,5,364.013105
-3.885882,5,364.122685
-50.193581,50,365.149057
-50.028876,50,366.203138
-50.159381,50,367.212111
-49.947967,50,368.2953
-49.987675,50,369.771266
-50.138789,50,371.242168
-50.239451,50,372.750435
-49.986582,50,374.412231
-50.244016,50,376.146284
-50.148503,50,377.946568
-2.83026,4,378.077065
-50.179685,50,379.547498
-3.895945,5,379.66901
-50.193704,50,381.264502
-50.103862,50,382.982406
-2.852495,4,383.118187
-50.175156,50,384.725536
-50.007774,50,386.370156
-3.86925,5,386.543217
-50.272538,50,388.09473
-49.976724,50,389.487283
-50.162245,50,390.941602
-4.890678,6,391.106088
-50.170026,50,392.413555
-50.065665,50,393.762823
-3.87235,5,393.906522
-50.274159,50,395.387303
-50.167862,50,396.930866
-50.14328,50,398.434629
-50.096897,50,399.626971
-50.031837,50,400.976314
-49.958147,50,402.367133
-50.183085,50,403.853818
-50.043578,50,405.273328
-50.083716,50,406.639281
-50.141192,50,407.950957
-49.969871,50,409.258398
-6.81666,8,409.466658
-50.04223,50,410.701056
-50.131537,50,412.197054
-50.07645,50,413.741064
-8.796399,10,414.03023
-50.074815,50,415.801854
-50.082137,50,417.373386
-49.976742,50,419.004527
-49.945129,50,420.338214
-19.884046,21,420.853476
0.007851,1,420.881137
-50.036281,50,422.189476
-50.063919,50,423.404691
-3.881618,5,423.52717
-49.904615,50,424.905381
-50.128123,50,426.460044
-50.012317,50,427.848462
-4.871524,6,427.982426
