#{"t_start": 1777815202.6365285, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,192.136985
-50.0,50,192.893374
-50.0,50,193.642881
-50.0,50,194.369873
-50.0,50,195.115381
-50.0,50,195.850956
-50.0,50,196.578753
-50.0,50,197.327908
-50.0,50,198.057928
-50.0,50,198.792938
-50.0,50,199.527862
-50.0,50,200.256078
-50.0,50,200.962803
-50.0,50,201.720755
-50.0,50,202.46542
-50.0,50,203.202945
-50.0,50,203.955388
-50.0,50,204.687975
-50.0,50,205.452965
-50.0,50,206.185831
-50.0,50,206.938495
-50.0,50,207.707815
-50.0,50,208.431227
-50.0,50,209.171718
-50.0,50,210.032439
-50.0,50,210.802863
-50.0,50,211.557892
-50.0,50,212.363144
-50.0,50,213.084398
-50.0,50,216.285897
-50.0,50,217.039964
-50.0,50,217.796829
-50.0,50,218.530002
-50.0,50,219.295811
-50.0,50,220.035069
-50.0,50,220.77188
-50.0,50,221.506979
-50.0,50,222.284451
-50.0,50,223.059821
-50.0,50,223.795721
-50.0,50,224.535228
-50.0,50,225.279754
-50.0,50,226.053086
-50.0,50,226.810935
-50.0,50,227.540376
-50.0,50,228.307147
-50.0,50,229.026595
-50.0,50,229.761765
-50.0,50,230.481953
-50.0,50,231.211768
-50.0,50,231.937755
-50.0,50,232.670916
-50.0,50,233.43277
-50.0,50,234.214478
-50.0,50,234.976674
-50.0,50,235.752993
-50.0,50,236.498851
-50.0,50,237.27695
-50.0,50,238.070736
-50.0,50,238.684357
-50.0,50,239.319765
-50.0,50,239.935492
-50.0,50,240.564832
-50.0,50,241.305736
-50.0,50,242.032064
-50.0,50,242.769903
-50.0,50,243.494431
-50.0,50,244.22319
-50.0,50,244.962731
-48.0,50,245.701954
-50.0,50,246.442961
-50.0,50,247.188916
-50.0,50,247.944217
-50.0,50,248.66745
-50.0,50,249.407817
-50.0,50,250.132793
-50.0,50,250.864808
-50.0,50,251.58448
-50.0,50,252.302876
-50.0,50,253.027949
-50.0,50,253.763286
-50.0,50,254.488833
-50.0,50,255.206803
-50.0,50,255.955735
-50.0,50,256.758629
-50.0,50,257.520784
-50.0,50,258.272333
-50.0,50,259.001931
-50.0,50,259.755923
-50.0,50,260.49293
-50.0,50,261.259993
-49.0,50,261.988057
-50.0,50,262.712857
-50.0,50,263.457859
-50.0,50,264.171571
-50.0,50,264.899818
-48.0,50,265.656852
-50.0,50,266.390803
-50.0,50,267.122002
-50.0,50,267.85297
-50.0,50,268.589096
-50.0,50,269.328973
-50.0,50,270.090588
-50.0,50,270.845149
-50.0,50,271.588953
-50.0,50,272.361793
-50.0,50,273.12069
-50.0,50,273.862721
-50.0,50,274.61576
-50.0,50,275.371834
-50.0,50,276.109547
-50.0,50,276.834225
-50.0,50,277.592804
-50.0,50,278.336709
-50.0,50,279.067814
-50.0,50,279.806904
-50.0,50,280.525123
-50.0,50,281.257744
-50.0,50,282.009858
-50.0,50,282.755994
-50.0,50,283.489987
-50.0,50,284.242814
-50.0,50,284.998501
-50.0,50,285.742931
-50.0,50,286.47976
-50.0,50,287.209836
-50.0,50,287.95441
-50.0,50,288.704637
-50.0,50,289.452782
-50.0,50,292.876622
-50.0,50,293.656792
-50.0,50,294.421343
-50.0,50,295.175924
-50.0,50,295.910806
-50.0,50,296.649868
-50.0,50,297.361713
-50.0,50,298.112155
