#{"t_start": 1777834692.386121, "env_id": "FetchReach-v4"}
r,l,t
-3.301455,4,246.413782
-7.760227,8,246.613345
-3.38619,4,246.708659
-2.171518,3,246.779565
-1.104944,2,246.823827
-14.345399,14,247.172506
-2.21184,3,247.250258
-6.467369,7,247.434463
-3.336027,4,247.544618
-19.662633,19,248.014683
-2.268071,3,248.091852
-0.030353,1,248.126543
-5.415995,6,248.281498
-3.294136,4,248.384505
-5.483787,6,248.534357
-2.248318,3,248.609485
-4.353099,5,248.752497
-3.270251,4,248.831631
-9.73894,10,249.08649
-12.886862,13,249.406679
-6.63316,7,249.589546
-0.058526,1,249.611682
-31.341475,30,250.410684
-3.419885,4,250.505004
-2.194935,3,250.576535
-12.922532,13,250.86135
-2.19666,3,250.925421
-4.464246,5,251.043115
-5.383804,6,251.166526
-2.18692,3,251.23535
-2.162428,3,251.315392
-9.813116,10,251.551706
-10.970604,11,251.828934
-1.12579,2,251.869123
-3.345731,4,251.971219
-3.375328,4,252.077282
-3.351633,4,252.198857
-1.091517,2,252.258101
-2.191957,3,252.363631
-11.012347,11,252.701583
-2.201933,3,252.808985
-4.511474,5,252.959597
-4.384925,5,253.101557
-4.462428,5,253.25153
-4.340494,5,253.38354
-3.300546,4,253.473872
-3.315446,4,253.562851
-1.120847,2,253.615545
-10.920333,11,253.896549
-4.404764,5,254.037126
-3.307801,4,254.145207
-4.390909,5,254.274088
-1.111606,2,254.332568
-3.289668,4,254.442447
-2.228222,3,254.518064
-3.296474,4,254.635558
-3.369764,4,254.749629
-3.265345,4,254.86865
-3.375151,4,254.989558
-2.209401,3,255.088114
-3.293707,4,255.21364
-2.187707,3,255.319414
-4.529701,5,255.493479
-2.229472,3,255.583488
-2.197027,3,255.684591
-2.2142,3,255.774525
-2.167455,3,255.872421
-1.120119,2,255.948065
-4.473158,5,256.079039
-3.293843,4,256.191627
-4.434926,5,256.346927
-3.359003,4,256.48827
-2.196092,3,256.580274
-1.09072,2,256.631781
-6.560876,7,256.838836
-3.258108,4,256.962522
-5.54048,6,257.119617
-4.297625,5,257.261592
-2.227978,3,257.343472
-5.584087,6,257.518928
-3.373701,4,257.635049
-2.182139,3,257.716672
-1.074847,2,257.784491
-3.269042,4,257.905982
-3.270447,4,258.031668
-2.244569,3,258.135573
-1.136936,2,258.205151
-3.356745,4,258.351294
-2.171882,3,258.449938
-3.343275,4,258.595613
-3.283759,4,258.710342
-4.439688,5,258.892654
-4.378605,5,259.080545
-5.483095,6,259.278958
-4.452539,5,259.431449
-7.542816,8,259.701452
-2.218723,3,259.822597
-3.289114,4,259.964487
-4.386321,5,260.124314
-1.107164,2,260.223734
-3.454135,4,260.351704
-2.217702,3,260.435392
-4.345718,5,260.931461
-5.44597,6,261.097831
-2.148766,3,261.184605
-3.319708,4,261.280451
-2.190617,3,261.36795
-0.038796,1,261.400093
-2.169084,3,261.472622
-3.294414,4,261.570148
-4.463677,5,261.699596
-2.162928,3,261.792533
-2.154596,3,261.870525
-4.435142,5,262.035602
-2.179889,3,262.126843
-2.175512,3,262.207005
-1.122014,2,262.280554
-3.251486,4,262.383496
-6.470228,7,262.585568
-2.14026,3,262.681579
-4.326289,5,262.801528
-2.23214,3,262.867955
-2.205916,3,262.942639
-4.41411,5,263.070834
-3.328323,4,263.183475
-5.427091,6,263.343451
-5.597701,6,263.513028
-7.817495,8,263.744536
-1.064867,2,263.804634
-3.371161,4,263.906178
-10.899033,11,264.202809
-4.312226,5,264.352509
-4.481057,5,264.51056
-1.093451,2,264.56464
-4.413266,5,264.685537
-3.377988,4,264.798795
-2.179911,3,264.893573
-3.272847,4,265.005644
-0.030735,1,265.034868
-2.174525,3,265.146483
-2.181243,3,265.224682
-3.321798,4,265.334822
-4.453889,5,265.479415
-3.319798,4,265.609613
-1.11012,2,265.67651
-1.105946,2,265.740632
-3.315131,4,265.860092
-0.026034,1,265.886485
-0.014243,1,265.918033
-2.179381,3,266.010573
-3.360009,4,266.128036
-2.187345,3,266.222488
-11.961557,12,266.574484
-4.512556,5,266.694394
-3.348915,4,266.809489
-3.380298,4,266.892617
-1.092833,2,266.932818
-5.359361,6,267.067989
-1.13859,2,267.110554
-3.338392,4,267.199458
-3.375593,4,267.286583
-3.414056,4,267.376554
-2.22159,3,267.442745
-1.094819,2,267.500341
-3.336539,4,267.58132
-3.236074,4,267.675247
-0.037653,1,267.694345
-2.182987,3,267.765449
-3.275914,4,267.85459
-1.108942,2,267.8917
-3.353495,4,267.970149
-2.258518,3,268.046514
-5.418957,6,268.205476
-2.157188,3,268.268071
-1.119819,2,268.318653
-7.577849,8,268.51232
-1.113277,2,268.569596
-1.088957,2,268.629703
-2.251119,3,268.716374
-2.2157,3,268.787974
-1.089542,2,268.832548
-4.487412,5,268.943398
-0.0347,1,268.964425
-2.210678,3,269.036646
-3.41471,4,269.116328
-2.235737,3,269.165539
-3.325312,4,269.261669
-3.345928,4,269.359528
-3.369801,4,269.456397
-1.069404,2,269.512534
-5.396172,6,269.645537
-3.287391,4,269.736409
-3.27964,4,269.839005
-1.122934,2,269.899628
-3.378291,4,269.988269
-2.20822,3,270.056406
-3.253399,4,270.158044
-3.293328,4,270.25344
-2.204019,3,270.313035
-0.026613,1,270.348205
-3.362625,4,270.446407
-2.251384,3,270.518523
-4.578036,5,270.633846
-3.274928,4,270.724637
-2.268522,3,270.796383
